	ID	degree	eccentricity	betweenness	com_betweenness	eigenvector	katz	closeness	current_flow_closeness	load	clustering_coef	subgraph	harmonic
0	0	0.39041095890410954	0.0	0.2458811269591348	0.10831140763180462	0.2431077874402936	0.5613154791088757	0.6132738809809637	0.7544349637643397	0.2538695120055388	0.6080654587960258	0.06061604153523857	0.5849056603773628
1	1	0.3493150684931507	0.0	0.40485487983561835	0.10921873366810074	0.2427796973544241	0.7633452527985717	0.6311418685121106	0.7202896731975212	0.427076720386987	0.47634252539912914	0.06045036635971125	0.5761973875181456
2	2	0.5753424657534245	0.0	0.3115324848608517	0.35512834906986457	0.4791438843479508	0.7456382060769834	0.7058823529411766	0.8671438738287855	0.3192401569913666	0.6290560875512996	0.23163737956761624	0.7068214804063895
3	3	0.595890410958904	0.0	0.588145728332038	0.2955254478911823	0.42549056086756315	0.9062253490225273	0.748696368127344	0.8764561752972608	0.603412810033946	0.5604698672114402	0.18305769854680937	0.7343976777939065
4	4	0.6027397260273972	0.0	0.2971557832470645	0.40129423237938056	0.5163691199842434	0.5805409518564448	0.7254298642533938	0.8794886378535582	0.3068968438433703	0.6492883895131086	0.2686973424661847	0.7271407837445603
5	5	0.595890410958904	0.0	0.25133096868853405	0.4113383313729607	0.52472007236935	0.6547836302627368	0.7123583378305454	0.8764324855285133	0.25708343807999745	0.6787538304392237	0.27738922529674337	0.7184325108853444
6	6	0.22602739726027396	0.0	0.06394471015026071	0.06351484559282669	0.1872718638301778	0.32251081865250286	0.4731423098411687	0.5847044416376199	0.06999009318093762	0.7643697478991596	0.0363225193955405	0.4412191582002978
7	7	0.2602739726027397	0.0	0.1894666082769299	0.011792229868899015	0.06459292513863647	0.45261340802736016	0.5475815149755248	0.6236968375137206	0.2036257135734118	0.5092307692307692	0.004668319335115289	0.49637155297533186
8	8	0.410958904109589	0.0	0.33575933313077844	0.10784239861757297	0.2399498235450341	0.4717489705260312	0.6554621848739495	0.7700692521726331	0.35046498443916807	0.5305129561078794	0.059069956333810535	0.6139332365747492
9	9	0.6986301369863013	0.0	0.2688090021686286	0.6282473966436534	0.6902100376911255	0.313971381776579	0.7793653739098163	0.9181963817588974	0.2768501931873916	0.659596713965646	0.4781480383686932	0.7910014513788124
10	10	0.1917808219178082	0.0	0.15368356917724918	0.02293246901297182	0.10371665606741268	0.4980545238929366	0.48861350285668315	0.531836776802846	0.16848894127592817	0.48275862068965514	0.011520117309533742	0.4354136429608193
11	11	0.4315068493150685	0.0	0.2917485891633499	0.28857464825861745	0.4265517443138657	0.3521666859565873	0.5784594640148322	0.78471545186594	0.2939010430149585	0.7384615384615385	0.18395936491671264	0.5849056603773644
12	12	0.30821917808219174	0.0	0.23991024346181025	0.032656617067925324	0.12250092440982338	0.46942816669174475	0.5643042423228182	0.6801631154436809	0.2544766088669802	0.49953746530989823	0.015890138961504572	0.5253991291727191
13	13	0.25342465753424653	0.0	0.26736466122453056	0.013883175909076537	0.06293565766471516	0.6980928842787402	0.4912167606768736	0.6090928641123541	0.29497703204564574	0.4502024291497975	0.004445276892122405	0.4629898403483381
